is_blue_verified,created_at,description,favourites_count,followers_count,friends_count,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_banner_url,profile_image_url_https,screen_name,statuses_count,verified,want_retweets,withheld_in_countries,professional_type,smart_blocked_by,smart_blocking,has_hidden_likes_on_profile,has_hidden_subscriptions_on_profile,is_identity_verified,verified_since_msec,can_highlight_tweets,highlighted_tweets,creator_subscriptions_count,url_0_display,url_0_expanded,url_0_url
False,Wed Dec 16 10:35:19 +0000 2020,,18,3065,29,46,,35,Tan Jian,3065,[],False,https://pbs.twimg.com/profile_banners/1339157077281939458/1609430240,https://pbs.twimg.com/profile_images/1343512299504623617/SSGefJp0_normal.jpg,ChinaAmbNL,57,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Wed Nov 27 12:31:35 +0000 2019,Chinese Embassy in Malawi,235,3867,14,78,Lilongwe,198,Chinese Embassy in Malawi,3867,[],False,https://pbs.twimg.com/profile_banners/1199666930787004416/1594027824,https://pbs.twimg.com/profile_images/1199669307606814720/ukUHYehb_normal.jpg,ChinaEmbassy_MW,1101,False,False,[],,False,False,False,False,False,1623793989938,False,0,0,mw.china-embassy.org/eng/,http://mw.china-embassy.org/eng/,https://t.co/F5sSyFIgEw
False,Sat Feb 20 09:14:34 +0000 2016,"The Business Source is a valuable business news and commentary platform at The Global Times, under the People's Daily. Web: https://t.co/1Mpq5RC4l7",343,12880,359,264,Beijing China ,10148,The Business Source,12880,[],False,https://pbs.twimg.com/profile_banners/700971797374640128/1575874533,https://pbs.twimg.com/profile_images/1199317852081152002/cmdbFoJx_normal.jpg,GlobalTimesBiz,19634,False,False,[],,False,False,False,False,False,,False,0,0,globaltimes.cn/source/,http://www.globaltimes.cn/source/,https://t.co/Py4J0mHWXf
True,Sun Jan 18 09:16:43 +0000 2009,"@ShanghaiDaily, the official English-language newspaper in Shanghai, provides you with breaking news, in-depth opinions and insightful analysis.",1741,391236,1058,1336,Shanghai,26907,Shanghai Daily,391236,[],False,https://pbs.twimg.com/profile_banners/19140447/1675645558,https://pbs.twimg.com/profile_images/1622401170437439488/MEWgiikP_normal.jpg,shanghaidaily,73761,False,False,[],Business,False,False,False,False,False,1553828102526,True,1,0,shine.cn,http://www.shine.cn,https://t.co/POUm8hOa47
True,Thu Mar 10 23:22:39 +0000 2022,Bringing you daily the best of Guilin. Please follow me and enjoy this charming city.,689,46790,263,27,,595,Guilin China,46790,[],False,https://pbs.twimg.com/profile_banners/1502062354254770224/1698408952,https://pbs.twimg.com/profile_images/1717877726001168384/JG5Dvpe3_normal.jpg,Guilin__China,894,False,False,[],Business,False,False,False,False,False,1683233474400,True,0,0,GLTVS.com,http://www.GLTVS.com,https://t.co/QsoUd7AQsl
False,Sat Mar 04 01:39:57 +0000 2017,"New version: @SichuanStyle
Share Sichuan Life/ Food/ Views/ Culture/ News
""The more we share, the more we have.""

RT ≠ endorsement",7721,6187,1134,25,"Chengdu, Sichuan, China",3578,Center.Sichuan,6187,[],False,https://pbs.twimg.com/profile_banners/837839999915610112/1640246689,https://pbs.twimg.com/profile_images/1550686068839948289/SrXfkNu0_normal.png,SichuanDaily,5485,False,False,[],Creator,False,False,False,False,False,,False,0,0,center.top,http://www.center.top/,https://t.co/0oU7hvma32
False,Tue Oct 29 11:29:43 +0000 2019,"Commentator, Host of CGTN Radio/China Radio International. zhaoyingcri@foxmail.com",139,799,297,4,Beijing,34,Zhao Ying,799,['1499927534363942914'],False,,https://pbs.twimg.com/profile_images/1574667375986855936/tZDwK_Rr_normal.jpg,ZhaoYing_CRI,303,False,False,[],Creator,False,False,False,False,False,,False,0,0,,,
False,Tue Dec 01 22:07:03 +0000 2015,"Explore Fuzhou, eastern gem and city of blessings!",1707,69024,857,87,"Fuzhou, China",1973,FuzhouCity,69024,[],False,https://pbs.twimg.com/profile_banners/4344113020/1691631164,https://pbs.twimg.com/profile_images/700523185574260736/pMdRpcOm_normal.jpg,FuzhouCity,2246,False,False,[],,False,False,False,False,False,1493818318600,False,0,0,fuzhou.gov.cn,http://www.fuzhou.gov.cn/,https://t.co/znDBBMXMSf
True,Tue Apr 21 05:12:38 +0000 2020,"He who displays himself does not shine, he who asserts his own views is not distinguished.",393,26121,1254,75,,1762,Xiaohui Wang 王晓辉,26121,[],False,https://pbs.twimg.com/profile_banners/1252464973416030208/1667438011,https://pbs.twimg.com/profile_images/1253204317466554370/mVojXEIq_normal.png,wangxh65,4031,False,False,[],Creator,False,False,False,False,False,1682497289566,True,0,0,,,
False,Wed Aug 14 11:26:51 +0000 2019,Ambassade de Chine en France，中国驻法国大使馆官方推特账号,8432,65804,1210,331,20 Rue Monsieur 75007 Paris,9682,Ambassade de Chine en France,65804,['1724851649477276106'],False,https://pbs.twimg.com/profile_banners/1161600064214753280/1615839084,https://pbs.twimg.com/profile_images/1161600125141245953/NU-7yKKx_normal.jpg,AmbassadeChine,20944,False,False,[],,False,False,False,False,False,1566950604141,False,0,0,amb-chine.fr/chn/,http://www.amb-chine.fr/chn/,https://t.co/dz4wp2gcOG
False,Mon Sep 30 05:29:22 +0000 2019,Посольство Китайской Народной Республики в Республике Казахстан,239,3145,107,67,Нур-Султан,2347,Посольство КНР в Казахстане,3145,['1178589052334936065'],False,https://pbs.twimg.com/profile_banners/1178542268262825985/1686023941,https://pbs.twimg.com/profile_images/1665931157785935874/hjhqJSs9_normal.jpg,ChinaEmbKazakh,4992,False,False,[],,False,False,False,False,False,1571980251870,False,0,0,kz.china-embassy.gov.cn/rus/,http://kz.china-embassy.gov.cn/rus/,https://t.co/DQ2iWuFmpb
False,Fri May 09 23:59:25 +0000 2014,ASU Cronkite alum,84,350,321,13,Beijing,78,Ziyi Zeng 曾子绎,350,[],False,https://pbs.twimg.com/profile_banners/2486109384/1491092005,https://pbs.twimg.com/profile_images/1235433893794156545/JWtCkQe6_normal.jpg,ziyi_zeng,298,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Fri Oct 15 02:12:12 +0000 2021,This is the official Twitter page of Xiangshan.,12490,12867,3704,13,"Xiangshan,China",2332,Insight Xiangshan,12867,['1703024113177284892'],False,https://pbs.twimg.com/profile_banners/1448833890349555714/1642382539,https://pbs.twimg.com/profile_images/1448841081148215300/SH01-GOn_normal.jpg,IXiangshan,6179,False,False,[],Creator,False,False,False,False,False,1686641632568,True,43,0,,,
False,Fri Nov 20 19:45:04 +0000 2009,"任珂 Journalist of China's Xinhua News Agency. Was in Beirut, Taipei, Berlin, Brussels, now in Beijing. Retweets≠my views. Block trolls, haters & clowns",2824,45229,555,103,"Beijing, China",500,RenKeNews,45229,[],False,https://pbs.twimg.com/profile_banners/91410786/1612615207,https://pbs.twimg.com/profile_images/1335341683391819784/pACMPRPz_normal.jpg,RenKeNews,4649,False,False,[],,False,False,False,False,False,1683147861740,False,0,0,,,
False,Mon Mar 01 14:09:50 +0000 2021,"2020年4月に娘を出産🍼
子育ては試練の連続…🤯ぜひアドバイスをお願いします。

中国と日本の子育て文化比較などを発信していきますので、中国の子育て事情など、気になる話題があれば教えてくださいね💐🤝

無言フォロー失礼いたします！",201,292,291,1,中国・北京,79,あんちゃん,292,[],False,https://pbs.twimg.com/profile_banners/1366390007867404291/1667230776,https://pbs.twimg.com/profile_images/1573952346685440000/SRRdBTkn_normal.jpg,Yikangmama,160,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Tue Jun 18 08:51:07 +0000 2019,Ambassador of the People's Republic of China to Nepal,212,71850,167,173,Nepal,251,Ambassador Chen Song,71850,['1674307452282576896'],False,https://pbs.twimg.com/profile_banners/1140904762893688833/1675330876,https://pbs.twimg.com/profile_images/1611956389492174848/__IWmiup_normal.jpg,PRCAmbNepal,533,False,False,[],Creator,False,False,False,False,False,1568777004230,True,1,0,facebook.com/ChinaEmbNepal/,https://www.facebook.com/ChinaEmbNepal/,https://t.co/bP8YQUD4q4
False,Tue Mar 22 09:02:50 +0000 2022,Chinese Ambassador to The Gambia,9,1696,38,17,"Banjul, The Gambia",146,Ambassador Liu Jin 刘晋,1696,[],False,https://pbs.twimg.com/profile_banners/1506194611571671050/1662059124,https://pbs.twimg.com/profile_images/1565415535818440704/HofAt7x5_normal.jpg,ChineseAmb_GM,282,False,False,[],,False,False,False,False,False,,False,0,0,gm.china-embassy.gov.cn/eng/,http://gm.china-embassy.gov.cn/eng/,https://t.co/IHJcdnjzTE
False,Tue May 05 07:20:53 +0000 2020,Bringing you exceptional visual and art images of China and its people.,145,1008,26,21,,1070,Visual China,1008,[],False,https://pbs.twimg.com/profile_banners/1257570908165685248/1671768256,https://pbs.twimg.com/profile_images/1598596762037415936/Ejq7ILbf_normal.jpg,CD_visual,1109,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Thu Nov 25 00:26:34 +0000 2021,"Located in the eastern coastal area of North China's Tianjin Municipality, the Binhai New Area is a city full of vigor and vitality.",7245,5187,2067,14,,718,Discover Binhai,5187,['1682772806788960257'],False,https://pbs.twimg.com/profile_banners/1463665273517469699/1690176159,https://pbs.twimg.com/profile_images/1463696779002585089/JSpHC52R_normal.jpg,discoverbinhai,799,False,False,[],,False,False,False,False,False,,False,0,0,twitter.com/discoverbinhai,https://twitter.com/discoverbinhai,https://t.co/KXWKxpshJn
False,Mon Jun 07 06:36:14 +0000 2021,Official Account of the Chinese Embassy in Eritrea,864,5931,522,61,Asmara,605,Chinese Embassy in Eritrea,5931,[],False,https://pbs.twimg.com/profile_banners/1401789698893299714/1623053059,https://pbs.twimg.com/profile_images/1401827607587528705/-S6QjlVP_normal.jpg,ChinaEmbEritrea,823,False,False,[],,False,False,False,False,False,1626094090511,False,0,0,er.chineseembassy.org/eng/,http://er.chineseembassy.org/eng/,https://t.co/kFVlsa0tJF
False,Wed Jul 31 14:17:44 +0000 2019,The official account of the Chinese Embassy in Poland,314,6959,163,123,"Ul. Bonifraterska 1, Warszawa",1569,Chinese Embassy in Poland,6959,[],False,https://pbs.twimg.com/profile_banners/1156569639914221568/1586016088,https://pbs.twimg.com/profile_images/1246467930059149315/eLHLxQ4y_normal.jpg,ChinaEmbPoland,3521,False,False,[],,False,False,False,False,False,1623793691180,False,0,0,chinaembassy.org.pl,http://www.chinaembassy.org.pl,https://t.co/Wjt6aqfKPU
False,Mon Aug 29 03:44:16 +0000 2016,,774,5,39,1,,0,Ji Yuqiao,5,[],False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,YuqiaoJi,522,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Nov 01 02:38:45 +0000 2011,Correspondent of China's Xinhua News Agency based in Bangkok and watching over SE Asia. Previously in Kuala Lumpur. Usual Disclaimer. Views are my own,939,11349,304,10,Bangkok,388,Lin Hao,11349,[],False,https://pbs.twimg.com/profile_banners/402445381/1639103688,https://pbs.twimg.com/profile_images/1240948960497266688/_47nLN6f_normal.jpg,LinHao_BKK,1802,False,False,[],,False,False,False,False,False,,False,0,0,news.cn/english/,http://www.news.cn/english/,https://t.co/huVNpsTsKr
False,Fri Apr 24 09:33:19 +0000 2009,"China Radio International , (CRI) is the only overseas broadcaster in the People's Republic of China. Know China, instead of No China!",2,439,109,42,Anywhere,0,CRI Breaking News,439,[],False,,https://pbs.twimg.com/profile_images/180695270/BBE0F3617A274E5BAD462EF6F4B0D061_normal.gif,CRIbrk,15541,False,False,[],,False,False,False,False,False,,False,0,0,english.cri.cn,http://english.cri.cn,http://t.co/q7RYWVyqgH
False,Fri Aug 12 08:13:28 +0000 2016,"Cuenta personal del Embajador de la R. P. China en Colombia
Ex Cónsul General de la R. P. China en Barcelona

Embajada de China en Colombia: @china_embajada",6241,15936,718,76,"Bogotá, Colombia",2184,Zhu Jingyang,15936,['1709674933691801832'],False,https://pbs.twimg.com/profile_banners/764011909725040640/1695332420,https://pbs.twimg.com/profile_images/1711410979823570944/wxacbnXx_normal.jpg,zhu_jingyang,11073,False,False,[],,False,False,False,False,False,,False,0,0,co.china-embassy.gov.cn/esp/,http://co.china-embassy.gov.cn/esp/,https://t.co/NrCUZAX4tj
False,Sun Jun 23 08:22:29 +0000 2019,The Embassy of the People's Republic of China in the Federal Republic of Somalia |Safaaradda Jamhuuriyadda Shacbiga Shiinaha ee Jamhuuriyadda Federaalka Somalia,162,12598,276,100,"Mogadishu, Somalia",927,Chinese Embassy in Somalia,12598,[],False,https://pbs.twimg.com/profile_banners/1142709496042668032/1572461122,https://pbs.twimg.com/profile_images/1189614270847344646/RPU-dG-z_normal.jpg,ChineseSomalia,1879,False,False,[],,False,False,False,False,False,1636115340788,False,0,0,so.chineseembassy.org/eng/,http://so.chineseembassy.org/eng/,https://t.co/MdNaGMg8CH
False,Thu Jun 18 09:38:08 +0000 2020,中华人民共和国常驻禁止化学武器组织代表团,1041,2796,56,63,,14,Chinese Permanent Mission to the OPCW,2796,[],False,https://pbs.twimg.com/profile_banners/1273550520570073088/1593076041,https://pbs.twimg.com/profile_images/1276079210537332737/q980jtNs_normal.jpg,China_OPCW,359,False,False,[],,False,False,False,False,False,1610152752818,False,0,0,,,
False,Mon Sep 09 06:56:14 +0000 2019,Official twitter account of the Embassy of the People's Republic of China to the Republic of Yemen,4064,63361,254,144,Riyadh Saudi Arabia,1228,Chinese Embassy to Yemen,63361,[],False,https://pbs.twimg.com/profile_banners/1170953914331607040/1600421221,https://pbs.twimg.com/profile_images/1306894688989966337/fUj4mLrD_normal.jpg,ChineseEmbtoYEM,1482,False,False,[],,False,False,False,False,False,1568887704142,False,0,0,ye.chineseembassy.org/ara/,http://ye.chineseembassy.org/ara/,https://t.co/S3ugx6xuha
False,Tue Nov 02 05:23:16 +0000 2021,Official Twitter Account of the Embassy of the People's Republic of China in the Republic of Maldives,834,2973,310,35,,1564,Embassy of China in Maldives,2973,[],False,https://pbs.twimg.com/profile_banners/1455405010007707652/1636363388,https://pbs.twimg.com/profile_images/1457636414913347588/xVYjpTLI_normal.jpg,ChinaEmbassy_MV,3216,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,,,
False,Sun May 16 22:33:20 +0000 2021,"official twitter account of the Consulate General of People's Republic of China in Christchurch, New Zealand",195,2713,139,43,,173,Chinese Consulate General in Christchurch,2713,[],False,https://pbs.twimg.com/profile_banners/1394058306130366465/1621377372,https://pbs.twimg.com/profile_images/1394425150733357056/gMmP9PYD_normal.jpg,ChinaCG_CC,477,False,False,[],,False,False,False,False,False,,False,0,0,christchurch.chineseconsulate.org/eng/,http://christchurch.chineseconsulate.org/eng/,https://t.co/4sZwstqsLr
True,Fri May 12 11:26:56 +0000 2023,"🇨🇳🇪🇺China Global Television Network in Europe - Breaking news

See the difference: https://t.co/s77eCU6Tr0 Telegram: https://t.co/pzxj5SaNoE",30,2689,13,31,Europe,1034,CGTN Europe Breaking News,2689,[],False,https://pbs.twimg.com/profile_banners/1656984138199465984/1683891247,https://pbs.twimg.com/profile_images/1656987237903482882/h69-m6a3_normal.jpg,CGTNEuropebreak,6243,False,False,[],,False,False,False,False,False,1687430893509,True,2,0,,,
False,Wed Mar 25 18:29:21 +0000 2020,"欢迎访问中国驻赤道几内亚大使馆官方账号！
¡Bienvenido a la Embajada de la República Popular China en Guinea Ecuatorial!",2407,4754,701,83,赤道几内亚 Guinea Ecuatorial,729,Embajada de China Malabo,4754,[],False,https://pbs.twimg.com/profile_banners/1242881237733314561/1645002270,https://pbs.twimg.com/profile_images/1242882236975849489/iquVAw3T_normal.jpg,EmbChinaGE,1243,False,False,[],,False,False,False,False,False,1628846591073,False,0,0,gq.china-embassy.gov.cn/esp/,http://gq.china-embassy.gov.cn/esp/,https://t.co/s88ebnL57W
False,Tue Sep 10 07:36:26 +0000 2019,Bienvenidos a la cuenta oficial de la Embajada de China en España,1411,27403,2061,200,"Madrid, España",4805,Embajada de China en España,27403,[],False,https://pbs.twimg.com/profile_banners/1171325918985510912/1670515240,https://pbs.twimg.com/profile_images/1600883011217756162/BH3L1g_T_normal.jpg,ChinaEmbEsp,8181,False,False,[],,False,False,False,False,False,1569180110551,False,0,0,es.china-embassy.org,http://es.china-embassy.org,https://t.co/O7VxqzqqUD
False,Fri Nov 20 18:35:30 +0000 2015,"中国外交部政策司参赞
Consejera, Miniterio de Relaciones Exteriores,China
Cuenta personal, RT ≠ aprobación",1924,2116,953,24,Beijing,590,Zhang Yiwen 张怡雯,2116,[],False,https://pbs.twimg.com/profile_banners/4236451217/1651011159,https://pbs.twimg.com/profile_images/1233497576407740416/Phw_z-QX_normal.jpg,yiwen_zh,2413,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Mon Dec 26 02:07:52 +0000 2016,China Mosaic pieces together the full picture of the country and its people one hot topic at a time.,0,40,0,0,,17,China Mosaic,40,[],False,https://pbs.twimg.com/profile_banners/813204650484604928/1482831351,https://pbs.twimg.com/profile_images/813206169850261505/QkgYqBee_normal.jpg,theChinaMosaic,17,False,False,[],,False,False,False,False,False,,False,0,0,china.org.cn/video/node_723…,http://www.china.org.cn/video/node_7230027.htm,https://t.co/aEnjOrJT47
False,Tue Mar 17 17:14:20 +0000 2020,Ambasadorka Kine u Srbiji 🇨🇳❤️🇷🇸,12,12965,64,67,"Užička 25, 11040 Beograd",299,Chen Bo,12965,[],False,https://pbs.twimg.com/profile_banners/1239963267986001921/1586267362,https://pbs.twimg.com/profile_images/1239964116455997442/UNJPnjGv_normal.jpg,AmbChenBo,361,False,False,[],,False,False,False,False,False,,False,0,0,rs.chineseembassy.org/srp/sgxx/dszc/,http://rs.chineseembassy.org/srp/sgxx/dszc/,https://t.co/wTu980uSIa
